customer_external_id,source_type,tier,content,external_reference_id
CUST-1454,nps_survey,Enterprise,Solicito la baja definitiva de nuestros 50 accesos de equipo por caídas continuas. (Ref: #8853),EVT-0008853
CUST-1455,chat,Enterprise,La junta directiva autorizó rescindir el contrato inmediatamente debido a los fallos en producción. (Ref: #8854),EVT-0008854
CUST-1456,review,Enterprise,"Fantástico servicio, me encanta pagar el doble por un software que se congela todo el día y no deja exportar datos. (Ref: #8855)",EVT-0008855
CUST-1457,support_ticket,Enterprise,"Genios absolutos, cobraron el triple en la factura de este mes y borraron los accesos de auditoría. (Ref: #8856)",EVT-0008856
CUST-1458,chat,Pro,Una maravilla su plataforma... borró la base de datos y nadie responde en el chat. (Ref: #8857),EVT-0008857
CUST-1459,review,Standard,"Hermoso soporte, 3 días esperando respuesta para que me digan que reinicie la máquina. (Ref: #8858)",EVT-0008858
CUST-1460,support_ticket,Pro,La API devuelve error 500 intermitente cada vez que enviamos más de 100 consultas por minuto. (Ref: #8859),EVT-0008859
CUST-1461,chat,Standard,No me llega el correo de verificación para restablecer la contraseña. (Ref: #8860),EVT-0008860
CUST-1462,support_ticket,Standard,El botón de descargar reportes en formato PDF y Excel no responde en el navegador. (Ref: #8861),EVT-0008861
CUST-1463,support_ticket,Pro,Llevamos más de 48 horas esperando respuesta al ticket de soporte urgente. (Ref: #8862),EVT-0008862
CUST-1464,chat,Enterprise,La latencia de sincronización empeoró drásticamente después del último despliegue. (Ref: #8863),EVT-0008863
CUST-1465,support_ticket,Standard,Inconsistencia en los totales facturados durante el cierre del mes anterior. (Ref: #8864),EVT-0008864
CUST-1466,nps_survey,Enterprise,"Excelente herramienta, optimizó el tiempo de nuestro equipo comercial de forma notable. (Ref: #8865)",EVT-0008865
CUST-1467,review,Standard,"Muy fácil de usar, la interfaz es moderna y muy intuitiva. (Ref: #8866)",EVT-0008866
CUST-1468,chat,Pro,"Muchas gracias por solucionar nuestro inconveniente en menos de 10 minutos, gran atención. (Ref: #8867)",EVT-0008867
CUST-1469,nps_survey,Pro,"Plataforma 100% recomendada para gestión corporativa, gran rendimiento y soporte. (Ref: #8868)",EVT-0008868
CUST-1470,review,Enterprise,Todo perfecto con el proceso de onboarding y la integración de webhooks. (Ref: #8869),EVT-0008869
CUST-1471,chat,Standard,¿Dónde puedo consultar la documentación técnica sobre la integración con Webhooks? (Ref: #8870),EVT-0008870
CUST-1472,support_ticket,Pro,Solicitud de información sobre los nuevos planes comerciales y límites de consumo de API. (Ref: #8871),EVT-0008871
CUST-1473,chat,Standard,"Buenas tardes, quería consultar sobre las opciones de pago mediante transferencia bancaria. (Ref: #8872)",EVT-0008872
CUST-1474,nps_survey,Standard,El sistema cumple con lo esperado para nuestras necesidades actuales. (Ref: #8873),EVT-0008873
CUST-1475,chat,Pro,¿Tienen previsto agregar soporte para exportación directa a BigQuery en el próximo release? (Ref: #8874),EVT-0008874
CUST-1476,support_ticket,Enterprise,El tiempo de inactividad de la base de datos superó el SLA pactado. Si no resuelven hoy cancelamos el contrato corporativo. (Ref: #8875),EVT-0008875
CUST-1477,review,Enterprise,Exijo la devolución total de la mensualidad; el servicio es inestable y migraremos a otro proveedor este fin de semana. (Ref: #8876),EVT-0008876
CUST-1478,support_ticket,Enterprise,Cobro duplicado en nuestra tarjeta de crédito empresarial y soporte no contesta nuestros correos de alta prioridad. (Ref: #8877),EVT-0008877
CUST-1479,nps_survey,Enterprise,Solicito la baja definitiva de nuestros 50 accesos de equipo por caídas continuas. (Ref: #8878),EVT-0008878
CUST-1480,chat,Enterprise,La junta directiva autorizó rescindir el contrato inmediatamente debido a los fallos en producción. (Ref: #8879),EVT-0008879
CUST-1481,review,Enterprise,"Fantástico servicio, me encanta pagar el doble por un software que se congela todo el día y no deja exportar datos. (Ref: #8880)",EVT-0008880
CUST-1482,support_ticket,Enterprise,"Genios absolutos, cobraron el triple en la factura de este mes y borraron los accesos de auditoría. (Ref: #8881)",EVT-0008881
CUST-1483,chat,Pro,Una maravilla su plataforma... borró la base de datos y nadie responde en el chat. (Ref: #8882),EVT-0008882
CUST-1484,review,Standard,"Hermoso soporte, 3 días esperando respuesta para que me digan que reinicie la máquina. (Ref: #8883)",EVT-0008883
CUST-1485,support_ticket,Pro,La API devuelve error 500 intermitente cada vez que enviamos más de 100 consultas por minuto. (Ref: #8884),EVT-0008884
CUST-1486,chat,Standard,No me llega el correo de verificación para restablecer la contraseña. (Ref: #8885),EVT-0008885
CUST-1487,support_ticket,Standard,El botón de descargar reportes en formato PDF y Excel no responde en el navegador. (Ref: #8886),EVT-0008886
CUST-1488,support_ticket,Pro,Llevamos más de 48 horas esperando respuesta al ticket de soporte urgente. (Ref: #8887),EVT-0008887
CUST-1489,chat,Enterprise,La latencia de sincronización empeoró drásticamente después del último despliegue. (Ref: #8888),EVT-0008888
CUST-1490,support_ticket,Standard,Inconsistencia en los totales facturados durante el cierre del mes anterior. (Ref: #8889),EVT-0008889
CUST-1491,nps_survey,Enterprise,"Excelente herramienta, optimizó el tiempo de nuestro equipo comercial de forma notable. (Ref: #8890)",EVT-0008890
CUST-1492,review,Standard,"Muy fácil de usar, la interfaz es moderna y muy intuitiva. (Ref: #8891)",EVT-0008891
CUST-1493,chat,Pro,"Muchas gracias por solucionar nuestro inconveniente en menos de 10 minutos, gran atención. (Ref: #8892)",EVT-0008892
CUST-1494,nps_survey,Pro,"Plataforma 100% recomendada para gestión corporativa, gran rendimiento y soporte. (Ref: #8893)",EVT-0008893
CUST-1495,review,Enterprise,Todo perfecto con el proceso de onboarding y la integración de webhooks. (Ref: #8894),EVT-0008894
CUST-1496,chat,Standard,¿Dónde puedo consultar la documentación técnica sobre la integración con Webhooks? (Ref: #8895),EVT-0008895
CUST-1497,support_ticket,Pro,Solicitud de información sobre los nuevos planes comerciales y límites de consumo de API. (Ref: #8896),EVT-0008896
CUST-1498,chat,Standard,"Buenas tardes, quería consultar sobre las opciones de pago mediante transferencia bancaria. (Ref: #8897)",EVT-0008897
CUST-1499,nps_survey,Standard,El sistema cumple con lo esperado para nuestras necesidades actuales. (Ref: #8898),EVT-0008898
CUST-1500,chat,Pro,¿Tienen previsto agregar soporte para exportación directa a BigQuery en el próximo release? (Ref: #8899),EVT-0008899
CUST-1501,support_ticket,Enterprise,El tiempo de inactividad de la base de datos superó el SLA pactado. Si no resuelven hoy cancelamos el contrato corporativo. (Ref: #8900),EVT-0008900
CUST-1502,review,Enterprise,Exijo la devolución total de la mensualidad; el servicio es inestable y migraremos a otro proveedor este fin de semana. (Ref: #8901),EVT-0008901
CUST-1503,support_ticket,Enterprise,Cobro duplicado en nuestra tarjeta de crédito empresarial y soporte no contesta nuestros correos de alta prioridad. (Ref: #8902),EVT-0008902
CUST-1504,nps_survey,Enterprise,Solicito la baja definitiva de nuestros 50 accesos de equipo por caídas continuas. (Ref: #8903),EVT-0008903
CUST-1505,chat,Enterprise,La junta directiva autorizó rescindir el contrato inmediatamente debido a los fallos en producción. (Ref: #8904),EVT-0008904
CUST-1506,review,Enterprise,"Fantástico servicio, me encanta pagar el doble por un software que se congela todo el día y no deja exportar datos. (Ref: #8905)",EVT-0008905
CUST-1507,support_ticket,Enterprise,"Genios absolutos, cobraron el triple en la factura de este mes y borraron los accesos de auditoría. (Ref: #8906)",EVT-0008906
CUST-1508,chat,Pro,Una maravilla su plataforma... borró la base de datos y nadie responde en el chat. (Ref: #8907),EVT-0008907
CUST-1509,review,Standard,"Hermoso soporte, 3 días esperando respuesta para que me digan que reinicie la máquina. (Ref: #8908)",EVT-0008908
CUST-1510,support_ticket,Pro,La API devuelve error 500 intermitente cada vez que enviamos más de 100 consultas por minuto. (Ref: #8909),EVT-0008909
CUST-1511,chat,Standard,No me llega el correo de verificación para restablecer la contraseña. (Ref: #8910),EVT-0008910
CUST-1512,support_ticket,Standard,El botón de descargar reportes en formato PDF y Excel no responde en el navegador. (Ref: #8911),EVT-0008911
CUST-1513,support_ticket,Pro,Llevamos más de 48 horas esperando respuesta al ticket de soporte urgente. (Ref: #8912),EVT-0008912
CUST-1514,chat,Enterprise,La latencia de sincronización empeoró drásticamente después del último despliegue. (Ref: #8913),EVT-0008913
CUST-1515,support_ticket,Standard,Inconsistencia en los totales facturados durante el cierre del mes anterior. (Ref: #8914),EVT-0008914
CUST-1516,nps_survey,Enterprise,"Excelente herramienta, optimizó el tiempo de nuestro equipo comercial de forma notable. (Ref: #8915)",EVT-0008915
CUST-1517,review,Standard,"Muy fácil de usar, la interfaz es moderna y muy intuitiva. (Ref: #8916)",EVT-0008916
CUST-1518,chat,Pro,"Muchas gracias por solucionar nuestro inconveniente en menos de 10 minutos, gran atención. (Ref: #8917)",EVT-0008917
CUST-1519,nps_survey,Pro,"Plataforma 100% recomendada para gestión corporativa, gran rendimiento y soporte. (Ref: #8918)",EVT-0008918
CUST-1520,review,Enterprise,Todo perfecto con el proceso de onboarding y la integración de webhooks. (Ref: #8919),EVT-0008919
CUST-1521,chat,Standard,¿Dónde puedo consultar la documentación técnica sobre la integración con Webhooks? (Ref: #8920),EVT-0008920
CUST-1522,support_ticket,Pro,Solicitud de información sobre los nuevos planes comerciales y límites de consumo de API. (Ref: #8921),EVT-0008921
CUST-1523,chat,Standard,"Buenas tardes, quería consultar sobre las opciones de pago mediante transferencia bancaria. (Ref: #8922)",EVT-0008922
CUST-1524,nps_survey,Standard,El sistema cumple con lo esperado para nuestras necesidades actuales. (Ref: #8923),EVT-0008923
CUST-1525,chat,Pro,¿Tienen previsto agregar soporte para exportación directa a BigQuery en el próximo release? (Ref: #8924),EVT-0008924
CUST-1526,support_ticket,Enterprise,El tiempo de inactividad de la base de datos superó el SLA pactado. Si no resuelven hoy cancelamos el contrato corporativo. (Ref: #8925),EVT-0008925
CUST-1527,review,Enterprise,Exijo la devolución total de la mensualidad; el servicio es inestable y migraremos a otro proveedor este fin de semana. (Ref: #8926),EVT-0008926
CUST-1528,support_ticket,Enterprise,Cobro duplicado en nuestra tarjeta de crédito empresarial y soporte no contesta nuestros correos de alta prioridad. (Ref: #8927),EVT-0008927
CUST-1529,nps_survey,Enterprise,Solicito la baja definitiva de nuestros 50 accesos de equipo por caídas continuas. (Ref: #8928),EVT-0008928
CUST-1530,chat,Enterprise,La junta directiva autorizó rescindir el contrato inmediatamente debido a los fallos en producción. (Ref: #8929),EVT-0008929
CUST-1531,review,Enterprise,"Fantástico servicio, me encanta pagar el doble por un software que se congela todo el día y no deja exportar datos. (Ref: #8930)",EVT-0008930
CUST-1532,support_ticket,Enterprise,"Genios absolutos, cobraron el triple en la factura de este mes y borraron los accesos de auditoría. (Ref: #8931)",EVT-0008931
CUST-1533,chat,Pro,Una maravilla su plataforma... borró la base de datos y nadie responde en el chat. (Ref: #8932),EVT-0008932
CUST-1534,review,Standard,"Hermoso soporte, 3 días esperando respuesta para que me digan que reinicie la máquina. (Ref: #8933)",EVT-0008933
CUST-1535,support_ticket,Pro,La API devuelve error 500 intermitente cada vez que enviamos más de 100 consultas por minuto. (Ref: #8934),EVT-0008934
CUST-1536,chat,Standard,No me llega el correo de verificación para restablecer la contraseña. (Ref: #8935),EVT-0008935
CUST-1537,support_ticket,Standard,El botón de descargar reportes en formato PDF y Excel no responde en el navegador. (Ref: #8936),EVT-0008936
CUST-1538,support_ticket,Pro,Llevamos más de 48 horas esperando respuesta al ticket de soporte urgente. (Ref: #8937),EVT-0008937
CUST-1539,chat,Enterprise,La latencia de sincronización empeoró drásticamente después del último despliegue. (Ref: #8938),EVT-0008938
CUST-1540,support_ticket,Standard,Inconsistencia en los totales facturados durante el cierre del mes anterior. (Ref: #8939),EVT-0008939
CUST-1541,nps_survey,Enterprise,"Excelente herramienta, optimizó el tiempo de nuestro equipo comercial de forma notable. (Ref: #8940)",EVT-0008940
CUST-1542,review,Standard,"Muy fácil de usar, la interfaz es moderna y muy intuitiva. (Ref: #8941)",EVT-0008941
CUST-1543,chat,Pro,"Muchas gracias por solucionar nuestro inconveniente en menos de 10 minutos, gran atención. (Ref: #8942)",EVT-0008942
CUST-1544,nps_survey,Pro,"Plataforma 100% recomendada para gestión corporativa, gran rendimiento y soporte. (Ref: #8943)",EVT-0008943
CUST-1545,review,Enterprise,Todo perfecto con el proceso de onboarding y la integración de webhooks. (Ref: #8944),EVT-0008944
CUST-1546,chat,Standard,¿Dónde puedo consultar la documentación técnica sobre la integración con Webhooks? (Ref: #8945),EVT-0008945
CUST-1547,support_ticket,Pro,Solicitud de información sobre los nuevos planes comerciales y límites de consumo de API. (Ref: #8946),EVT-0008946
CUST-1548,chat,Standard,"Buenas tardes, quería consultar sobre las opciones de pago mediante transferencia bancaria. (Ref: #8947)",EVT-0008947
CUST-1549,nps_survey,Standard,El sistema cumple con lo esperado para nuestras necesidades actuales. (Ref: #8948),EVT-0008948
CUST-1550,chat,Pro,¿Tienen previsto agregar soporte para exportación directa a BigQuery en el próximo release? (Ref: #8949),EVT-0008949
CUST-1551,support_ticket,Enterprise,El tiempo de inactividad de la base de datos superó el SLA pactado. Si no resuelven hoy cancelamos el contrato corporativo. (Ref: #8950),EVT-0008950
CUST-1552,review,Enterprise,Exijo la devolución total de la mensualidad; el servicio es inestable y migraremos a otro proveedor este fin de semana. (Ref: #8951),EVT-0008951
CUST-1553,support_ticket,Enterprise,Cobro duplicado en nuestra tarjeta de crédito empresarial y soporte no contesta nuestros correos de alta prioridad. (Ref: #8952),EVT-0008952
CUST-1554,nps_survey,Enterprise,Solicito la baja definitiva de nuestros 50 accesos de equipo por caídas continuas. (Ref: #8953),EVT-0008953
CUST-1555,chat,Enterprise,La junta directiva autorizó rescindir el contrato inmediatamente debido a los fallos en producción. (Ref: #8954),EVT-0008954
CUST-1556,review,Enterprise,"Fantástico servicio, me encanta pagar el doble por un software que se congela todo el día y no deja exportar datos. (Ref: #8955)",EVT-0008955
CUST-1557,support_ticket,Enterprise,"Genios absolutos, cobraron el triple en la factura de este mes y borraron los accesos de auditoría. (Ref: #8956)",EVT-0008956
CUST-1558,chat,Pro,Una maravilla su plataforma... borró la base de datos y nadie responde en el chat. (Ref: #8957),EVT-0008957
CUST-1559,review,Standard,"Hermoso soporte, 3 días esperando respuesta para que me digan que reinicie la máquina. (Ref: #8958)",EVT-0008958
CUST-1560,support_ticket,Pro,La API devuelve error 500 intermitente cada vez que enviamos más de 100 consultas por minuto. (Ref: #8959),EVT-0008959
CUST-1561,chat,Standard,No me llega el correo de verificación para restablecer la contraseña. (Ref: #8960),EVT-0008960
CUST-1562,support_ticket,Standard,El botón de descargar reportes en formato PDF y Excel no responde en el navegador. (Ref: #8961),EVT-0008961
CUST-1563,support_ticket,Pro,Llevamos más de 48 horas esperando respuesta al ticket de soporte urgente. (Ref: #8962),EVT-0008962
CUST-1564,chat,Enterprise,La latencia de sincronización empeoró drásticamente después del último despliegue. (Ref: #8963),EVT-0008963
CUST-1565,support_ticket,Standard,Inconsistencia en los totales facturados durante el cierre del mes anterior. (Ref: #8964),EVT-0008964
CUST-1566,nps_survey,Enterprise,"Excelente herramienta, optimizó el tiempo de nuestro equipo comercial de forma notable. (Ref: #8965)",EVT-0008965
CUST-1567,review,Standard,"Muy fácil de usar, la interfaz es moderna y muy intuitiva. (Ref: #8966)",EVT-0008966
CUST-1568,chat,Pro,"Muchas gracias por solucionar nuestro inconveniente en menos de 10 minutos, gran atención. (Ref: #8967)",EVT-0008967
CUST-1569,nps_survey,Pro,"Plataforma 100% recomendada para gestión corporativa, gran rendimiento y soporte. (Ref: #8968)",EVT-0008968
CUST-1570,review,Enterprise,Todo perfecto con el proceso de onboarding y la integración de webhooks. (Ref: #8969),EVT-0008969
CUST-1571,chat,Standard,¿Dónde puedo consultar la documentación técnica sobre la integración con Webhooks? (Ref: #8970),EVT-0008970
CUST-1572,support_ticket,Pro,Solicitud de información sobre los nuevos planes comerciales y límites de consumo de API. (Ref: #8971),EVT-0008971
CUST-1573,chat,Standard,"Buenas tardes, quería consultar sobre las opciones de pago mediante transferencia bancaria. (Ref: #8972)",EVT-0008972
CUST-1574,nps_survey,Standard,El sistema cumple con lo esperado para nuestras necesidades actuales. (Ref: #8973),EVT-0008973
CUST-1575,chat,Pro,¿Tienen previsto agregar soporte para exportación directa a BigQuery en el próximo release? (Ref: #8974),EVT-0008974
CUST-1576,support_ticket,Enterprise,El tiempo de inactividad de la base de datos superó el SLA pactado. Si no resuelven hoy cancelamos el contrato corporativo. (Ref: #8975),EVT-0008975
CUST-1577,review,Enterprise,Exijo la devolución total de la mensualidad; el servicio es inestable y migraremos a otro proveedor este fin de semana. (Ref: #8976),EVT-0008976
CUST-1578,support_ticket,Enterprise,Cobro duplicado en nuestra tarjeta de crédito empresarial y soporte no contesta nuestros correos de alta prioridad. (Ref: #8977),EVT-0008977
CUST-1579,nps_survey,Enterprise,Solicito la baja definitiva de nuestros 50 accesos de equipo por caídas continuas. (Ref: #8978),EVT-0008978
CUST-1580,chat,Enterprise,La junta directiva autorizó rescindir el contrato inmediatamente debido a los fallos en producción. (Ref: #8979),EVT-0008979
CUST-1581,review,Enterprise,"Fantástico servicio, me encanta pagar el doble por un software que se congela todo el día y no deja exportar datos. (Ref: #8980)",EVT-0008980
CUST-1582,support_ticket,Enterprise,"Genios absolutos, cobraron el triple en la factura de este mes y borraron los accesos de auditoría. (Ref: #8981)",EVT-0008981
CUST-1583,chat,Pro,Una maravilla su plataforma... borró la base de datos y nadie responde en el chat. (Ref: #8982),EVT-0008982
CUST-1584,review,Standard,"Hermoso soporte, 3 días esperando respuesta para que me digan que reinicie la máquina. (Ref: #8983)",EVT-0008983
CUST-1585,support_ticket,Pro,La API devuelve error 500 intermitente cada vez que enviamos más de 100 consultas por minuto. (Ref: #8984),EVT-0008984
CUST-1586,chat,Standard,No me llega el correo de verificación para restablecer la contraseña. (Ref: #8985),EVT-0008985
CUST-1587,support_ticket,Standard,El botón de descargar reportes en formato PDF y Excel no responde en el navegador. (Ref: #8986),EVT-0008986
CUST-1588,support_ticket,Pro,Llevamos más de 48 horas esperando respuesta al ticket de soporte urgente. (Ref: #8987),EVT-0008987
CUST-1589,chat,Enterprise,La latencia de sincronización empeoró drásticamente después del último despliegue. (Ref: #8988),EVT-0008988
CUST-1590,support_ticket,Standard,Inconsistencia en los totales facturados durante el cierre del mes anterior. (Ref: #8989),EVT-0008989
CUST-1591,nps_survey,Enterprise,"Excelente herramienta, optimizó el tiempo de nuestro equipo comercial de forma notable. (Ref: #8990)",EVT-0008990
CUST-1592,review,Standard,"Muy fácil de usar, la interfaz es moderna y muy intuitiva. (Ref: #8991)",EVT-0008991
CUST-1593,chat,Pro,"Muchas gracias por solucionar nuestro inconveniente en menos de 10 minutos, gran atención. (Ref: #8992)",EVT-0008992
CUST-1594,nps_survey,Pro,"Plataforma 100% recomendada para gestión corporativa, gran rendimiento y soporte. (Ref: #8993)",EVT-0008993
CUST-1595,review,Enterprise,Todo perfecto con el proceso de onboarding y la integración de webhooks. (Ref: #8994),EVT-0008994
CUST-1596,chat,Standard,¿Dónde puedo consultar la documentación técnica sobre la integración con Webhooks? (Ref: #8995),EVT-0008995
CUST-1597,support_ticket,Pro,Solicitud de información sobre los nuevos planes comerciales y límites de consumo de API. (Ref: #8996),EVT-0008996
CUST-1598,chat,Standard,"Buenas tardes, quería consultar sobre las opciones de pago mediante transferencia bancaria. (Ref: #8997)",EVT-0008997
CUST-1599,nps_survey,Standard,El sistema cumple con lo esperado para nuestras necesidades actuales. (Ref: #8998),EVT-0008998
CUST-1600,chat,Pro,¿Tienen previsto agregar soporte para exportación directa a BigQuery en el próximo release? (Ref: #8999),EVT-0008999
CUST-1601,support_ticket,Enterprise,El tiempo de inactividad de la base de datos superó el SLA pactado. Si no resuelven hoy cancelamos el contrato corporativo. (Ref: #9000),EVT-0009000
CUST-1602,review,Enterprise,Exijo la devolución total de la mensualidad; el servicio es inestable y migraremos a otro proveedor este fin de semana. (Ref: #9001),EVT-0009001
CUST-1603,support_ticket,Enterprise,Cobro duplicado en nuestra tarjeta de crédito empresarial y soporte no contesta nuestros correos de alta prioridad. (Ref: #9002),EVT-0009002
CUST-1604,nps_survey,Enterprise,Solicito la baja definitiva de nuestros 50 accesos de equipo por caídas continuas. (Ref: #9003),EVT-0009003
CUST-1605,chat,Enterprise,La junta directiva autorizó rescindir el contrato inmediatamente debido a los fallos en producción. (Ref: #9004),EVT-0009004
CUST-1606,review,Enterprise,"Fantástico servicio, me encanta pagar el doble por un software que se congela todo el día y no deja exportar datos. (Ref: #9005)",EVT-0009005
CUST-1607,support_ticket,Enterprise,"Genios absolutos, cobraron el triple en la factura de este mes y borraron los accesos de auditoría. (Ref: #9006)",EVT-0009006
CUST-1608,chat,Pro,Una maravilla su plataforma... borró la base de datos y nadie responde en el chat. (Ref: #9007),EVT-0009007
CUST-1609,review,Standard,"Hermoso soporte, 3 días esperando respuesta para que me digan que reinicie la máquina. (Ref: #9008)",EVT-0009008
CUST-1610,support_ticket,Pro,La API devuelve error 500 intermitente cada vez que enviamos más de 100 consultas por minuto. (Ref: #9009),EVT-0009009
CUST-1611,chat,Standard,No me llega el correo de verificación para restablecer la contraseña. (Ref: #9010),EVT-0009010
CUST-1612,support_ticket,Standard,El botón de descargar reportes en formato PDF y Excel no responde en el navegador. (Ref: #9011),EVT-0009011
CUST-1613,support_ticket,Pro,Llevamos más de 48 horas esperando respuesta al ticket de soporte urgente. (Ref: #9012),EVT-0009012
CUST-1614,chat,Enterprise,La latencia de sincronización empeoró drásticamente después del último despliegue. (Ref: #9013),EVT-0009013
CUST-1615,support_ticket,Standard,Inconsistencia en los totales facturados durante el cierre del mes anterior. (Ref: #9014),EVT-0009014
CUST-1616,nps_survey,Enterprise,"Excelente herramienta, optimizó el tiempo de nuestro equipo comercial de forma notable. (Ref: #9015)",EVT-0009015
CUST-1617,review,Standard,"Muy fácil de usar, la interfaz es moderna y muy intuitiva. (Ref: #9016)",EVT-0009016
CUST-1618,chat,Pro,"Muchas gracias por solucionar nuestro inconveniente en menos de 10 minutos, gran atención. (Ref: #9017)",EVT-0009017
CUST-1619,nps_survey,Pro,"Plataforma 100% recomendada para gestión corporativa, gran rendimiento y soporte. (Ref: #9018)",EVT-0009018
CUST-1620,review,Enterprise,Todo perfecto con el proceso de onboarding y la integración de webhooks. (Ref: #9019),EVT-0009019
CUST-1621,chat,Standard,¿Dónde puedo consultar la documentación técnica sobre la integración con Webhooks? (Ref: #9020),EVT-0009020
CUST-1622,support_ticket,Pro,Solicitud de información sobre los nuevos planes comerciales y límites de consumo de API. (Ref: #9021),EVT-0009021
CUST-1623,chat,Standard,"Buenas tardes, quería consultar sobre las opciones de pago mediante transferencia bancaria. (Ref: #9022)",EVT-0009022
CUST-1624,nps_survey,Standard,El sistema cumple con lo esperado para nuestras necesidades actuales. (Ref: #9023),EVT-0009023
CUST-1625,chat,Pro,¿Tienen previsto agregar soporte para exportación directa a BigQuery en el próximo release? (Ref: #9024),EVT-0009024
CUST-1626,support_ticket,Enterprise,El tiempo de inactividad de la base de datos superó el SLA pactado. Si no resuelven hoy cancelamos el contrato corporativo. (Ref: #9025),EVT-0009025
CUST-1627,review,Enterprise,Exijo la devolución total de la mensualidad; el servicio es inestable y migraremos a otro proveedor este fin de semana. (Ref: #9026),EVT-0009026
CUST-1628,support_ticket,Enterprise,Cobro duplicado en nuestra tarjeta de crédito empresarial y soporte no contesta nuestros correos de alta prioridad. (Ref: #9027),EVT-0009027
CUST-1629,nps_survey,Enterprise,Solicito la baja definitiva de nuestros 50 accesos de equipo por caídas continuas. (Ref: #9028),EVT-0009028
CUST-1630,chat,Enterprise,La junta directiva autorizó rescindir el contrato inmediatamente debido a los fallos en producción. (Ref: #9029),EVT-0009029
CUST-1631,review,Enterprise,"Fantástico servicio, me encanta pagar el doble por un software que se congela todo el día y no deja exportar datos. (Ref: #9030)",EVT-0009030
CUST-1632,support_ticket,Enterprise,"Genios absolutos, cobraron el triple en la factura de este mes y borraron los accesos de auditoría. (Ref: #9031)",EVT-0009031
CUST-1633,chat,Pro,Una maravilla su plataforma... borró la base de datos y nadie responde en el chat. (Ref: #9032),EVT-0009032
CUST-1634,review,Standard,"Hermoso soporte, 3 días esperando respuesta para que me digan que reinicie la máquina. (Ref: #9033)",EVT-0009033
CUST-1635,support_ticket,Pro,La API devuelve error 500 intermitente cada vez que enviamos más de 100 consultas por minuto. (Ref: #9034),EVT-0009034
CUST-1636,chat,Standard,No me llega el correo de verificación para restablecer la contraseña. (Ref: #9035),EVT-0009035
CUST-1637,support_ticket,Standard,El botón de descargar reportes en formato PDF y Excel no responde en el navegador. (Ref: #9036),EVT-0009036
CUST-1638,support_ticket,Pro,Llevamos más de 48 horas esperando respuesta al ticket de soporte urgente. (Ref: #9037),EVT-0009037
CUST-1639,chat,Enterprise,La latencia de sincronización empeoró drásticamente después del último despliegue. (Ref: #9038),EVT-0009038
CUST-1640,support_ticket,Standard,Inconsistencia en los totales facturados durante el cierre del mes anterior. (Ref: #9039),EVT-0009039
CUST-1641,nps_survey,Enterprise,"Excelente herramienta, optimizó el tiempo de nuestro equipo comercial de forma notable. (Ref: #9040)",EVT-0009040
CUST-1642,review,Standard,"Muy fácil de usar, la interfaz es moderna y muy intuitiva. (Ref: #9041)",EVT-0009041
CUST-1643,chat,Pro,"Muchas gracias por solucionar nuestro inconveniente en menos de 10 minutos, gran atención. (Ref: #9042)",EVT-0009042
CUST-1644,nps_survey,Pro,"Plataforma 100% recomendada para gestión corporativa, gran rendimiento y soporte. (Ref: #9043)",EVT-0009043
CUST-1645,review,Enterprise,Todo perfecto con el proceso de onboarding y la integración de webhooks. (Ref: #9044),EVT-0009044
CUST-1646,chat,Standard,¿Dónde puedo consultar la documentación técnica sobre la integración con Webhooks? (Ref: #9045),EVT-0009045
CUST-1647,support_ticket,Pro,Solicitud de información sobre los nuevos planes comerciales y límites de consumo de API. (Ref: #9046),EVT-0009046
CUST-1648,chat,Standard,"Buenas tardes, quería consultar sobre las opciones de pago mediante transferencia bancaria. (Ref: #9047)",EVT-0009047
CUST-1649,nps_survey,Standard,El sistema cumple con lo esperado para nuestras necesidades actuales. (Ref: #9048),EVT-0009048
CUST-1650,chat,Pro,¿Tienen previsto agregar soporte para exportación directa a BigQuery en el próximo release? (Ref: #9049),EVT-0009049
CUST-1651,support_ticket,Enterprise,El tiempo de inactividad de la base de datos superó el SLA pactado. Si no resuelven hoy cancelamos el contrato corporativo. (Ref: #9050),EVT-0009050
CUST-1652,review,Enterprise,Exijo la devolución total de la mensualidad; el servicio es inestable y migraremos a otro proveedor este fin de semana. (Ref: #9051),EVT-0009051
CUST-1653,support_ticket,Enterprise,Cobro duplicado en nuestra tarjeta de crédito empresarial y soporte no contesta nuestros correos de alta prioridad. (Ref: #9052),EVT-0009052
CUST-1654,nps_survey,Enterprise,Solicito la baja definitiva de nuestros 50 accesos de equipo por caídas continuas. (Ref: #9053),EVT-0009053
CUST-1655,chat,Enterprise,La junta directiva autorizó rescindir el contrato inmediatamente debido a los fallos en producción. (Ref: #9054),EVT-0009054
CUST-1656,review,Enterprise,"Fantástico servicio, me encanta pagar el doble por un software que se congela todo el día y no deja exportar datos. (Ref: #9055)",EVT-0009055
CUST-1657,support_ticket,Enterprise,"Genios absolutos, cobraron el triple en la factura de este mes y borraron los accesos de auditoría. (Ref: #9056)",EVT-0009056
CUST-1658,chat,Pro,Una maravilla su plataforma... borró la base de datos y nadie responde en el chat. (Ref: #9057),EVT-0009057
CUST-1659,review,Standard,"Hermoso soporte, 3 días esperando respuesta para que me digan que reinicie la máquina. (Ref: #9058)",EVT-0009058
CUST-1660,support_ticket,Pro,La API devuelve error 500 intermitente cada vez que enviamos más de 100 consultas por minuto. (Ref: #9059),EVT-0009059
